"Protein","estimate","std_error","statistic","pvalue","Padj","mean_diabetes_nonDN","mean_diabetes_DN"
"SIGLEC10",0.107448338205529,0.0308288737867841,3.4853150636852,0.000513242567243275,0.00738430550052357,0.113447043701799,0.216692380952381
"VNN2",0.139430842281413,0.0400180163577083,3.4842017414128,0.000515536728989325,0.00738430550052357,-0.0180379895561358,0.128431775700935
"FCAR",0.14992316786518,0.0431352339713203,3.47565444909515,0.000531854143941582,0.00758086735901123,0.104312082262211,0.246014761904762
"MEGF9",0.0623416708325678,0.0179610680636975,3.47093338834183,0.000540789260062734,0.0076655140383742,0.0475958174904943,0.110916203703704
"PIGR",0.114471024460092,0.0329874304324612,3.4701406856912,0.000543039495531642,0.0076655140383742,0.158281225554107,0.272206220095694
"VEGFA",0.17376691194461,0.0501113216464142,3.46761782039416,0.000547514824473889,0.00769153037073416,0.185313566878981,0.362419907407407
"IL16",0.134672047849866,0.0389012474615087,3.46189535395024,0.000559054252001057,0.00781605992510569,0.105690799492386,0.236202995391705
"MLN",0.273105965183924,0.0792550746825363,3.44591139782374,0.00059318576245809,0.00825375618048827,0.0624296915167095,0.310215
"TNFRSF21",0.0845582827060081,0.0245679149031608,3.44181763244097,0.000601804872005612,0.0083339992227507,0.00567290076335878,0.0926502325581395
"TMSB10",0.219542315669185,0.0639026917736043,3.43557226739342,0.000615905596724744,0.00848903846051747,0.12553080872914,0.355727464788732
"CFB",0.103510490833642,0.0301256074512217,3.43596360675025,0.000620213533400011,0.00850828143002269,0.12721484375,0.244281868131868
"LY96",0.112694893128469,0.0328416237818076,3.43146532209215,0.000625374289410252,0.00853898912923718,0.104321677419355,0.202344285714286
"NTRK3",-0.0706324452477124,0.0206297742922814,-3.4238108593432,0.000642624837444555,0.00873371988378135,-0.0740629770992366,-0.147679302325581
"ADGRG1",0.318876512785623,0.0933138749536639,3.41724650213021,0.00065869349337878,0.00880917473510309,0.846000848563969,1.09046378504673
"COL18A1",0.0750933768089738,0.0219809739749538,3.41628978290675,0.000660426353427849,0.00880917473510309,0.0173503180661578,0.0890393023255814
"PTGR1",0.271275450970319,0.079367636757488,3.41796054479001,0.000661641358326696,0.00880917473510309,0.518350153374233,0.764514835164835
"SDC1",0.115896497095228,0.0339085956569085,3.41790908322727,0.000656711688123509,0.00880917473510309,0.118289807692308,0.211412325581395
"TPP1",0.131099664456619,0.0383858457251694,3.41531264923149,0.000663250664518371,0.00880917473510309,0.189362322580645,0.309534855769231
"GUSB",0.211810732240647,0.0621376001130087,3.40873692990122,0.000678897625744939,0.00885597706440496,0.52554641943734,0.701185046728972
"MARCO",0.078720167392361,0.0230918483826564,3.4090024361794,0.000678271736544563,0.00885597706440496,0.0620983974358974,0.142657441860465
"MZB1",0.160801745196574,0.0471570018145381,3.40992300208111,0.000675986455795967,0.00885597706440496,0.0976623086734694,0.250778537735849
"PHLDB1",0.151940221579983,0.0445376963031744,3.41149709553239,0.000677303643412625,0.00885597706440496,0.0593532307692308,0.21803097826087
"CEP112",0.111187819976492,0.0326218559504976,3.40838424843807,0.000685758213502271,0.00886630752147626,0.0578058777429467,0.167405965909091
"IL6",0.216717815741855,0.0636122942767102,3.40685425995082,0.000683980371945549,0.00886630752147626,0.346056005221932,0.549810280373832
"PCDH1",0.0625120318323012,0.0183800235345753,3.40108551627846,0.000697770207501978,0.00898187024810916,0.051652417302799,0.107565437788018
"S100A11",0.155334401409503,0.0457358043820129,3.39634130214607,0.000710336103026065,0.0091035179519393,0.147824708926261,0.298456367924528
"BMPER",0.0693805644795133,0.0204591635720398,3.39117306703248,0.000729655648373618,0.0093102786224791,0.104045669291339,0.173663407821229
"CD80",0.111622077141699,0.0329629972876073,3.38628420734252,0.000741759474117777,0.0093827756855937,0.133208205521472,0.244390934065934
"ENAH",0.140560220004836,0.0415249064196292,3.38496175245785,0.000740323508681612,0.0093827756855937,0.0623184655396619,0.204092788461538
"LGALS3",0.091210380979459,0.027001331724315,3.37799564520453,0.000758635042408288,0.00955487755998714,-0.0151175416133163,0.100436556603774
"IGFBP6",0.0938072013525438,0.0278214046300096,3.37176366901902,0.000776076679358784,0.00973260110337497,0.0874828348504551,0.15146023255814
"LILRA2",0.106438505197004,0.0316258785183002,3.36555094067709,0.000793317048297408,0.00990629237232917,0.0241110397946085,0.140500938967136
"CHCHD10",0.125411393405414,0.0372563901195188,3.36617136021749,0.000797221470021021,0.00991268568255924,0.186112749615975,0.293510928961749
"ADAM9",0.0874251454763178,0.0259957030066271,3.36306140495722,0.000806133783859899,0.00993891525923471,0.0450876923076923,0.127751358695652
"TNFSF13B",0.0812845812692144,0.024180161750888,3.36162272637524,0.000804078601012118,0.00993891525923471,0.0167465277777778,0.11040625
"CXCL16",0.0717246521290006,0.0213896718928761,3.35323760402743,0.000828558622417209,0.0100989091780884,0.0346583333333333,0.117622916666667
"IGSF8",0.0897500684873038,0.0267658910166304,3.35315078551055,0.000829211594603773,0.0100989091780884,0.0680914743589744,0.164607209302326
"SIT1",0.171077650204073,0.0510184377172896,3.35325144905597,0.000829479193272146,0.0100989091780884,0.20365533159948,0.381308413461538
"CPXM2",0.0761872268647622,0.0227411811984322,3.35018775849756,0.000844020550006322,0.0102333113988318,0.0420493865030675,0.112645604395604
"TGFB1",0.110575003463127,0.0330479207779523,3.34589895098322,0.000850641968836031,0.0102709745162764,0.106417131979695,0.215584562211982
"CCL3",0.19410163687745,0.058163167465935,3.33719165124788,0.00087798347420097,0.0105574802947129,0.21324383033419,0.405210476190476
"CCN3",0.107787066337045,0.032370166496463,3.3298273689393,0.000900713243042947,0.010786410230211,0.0670866920152091,0.168953009259259
"SCN4B",0.123392541004222,0.0370546731228612,3.33001294047561,0.000907548102776328,0.0108239002298467,0.02503265625,0.137914689265537
"LRRC25",0.118546369301085,0.0356564028159855,3.32468673053968,0.000918129522155095,0.0109055872509642,0.0638073107049608,0.191159813084112
"GPD1",0.180422836838997,0.0542921940664355,3.32318190379669,0.000929028889306251,0.0109903741479873,0.388436188271605,0.567276086956522
"B2M",0.0840967543114524,0.0253683404203007,3.31502782279581,0.000955945216263536,0.0111874771575987,0.0525155436447167,0.133782065217391
"CD59",0.0735195499533119,0.022182351267722,3.31432628876866,0.000953560800471647,0.0111874771575987,0.0753348586810229,0.138035436893204
"NBL1",0.0790590230082315,0.0238652190346428,3.31272983053159,0.000957176348186062,0.0111874771575987,0.0259230573248408,0.101552102803738
"ADA2",0.136550255268217,0.0412611579024365,3.3094140399815,0.000969048911770375,0.0112811192039563,0.168643042912874,0.301233568075117
"RNASET2",0.0748741702516827,0.0226505271460997,3.30562594719018,0.000981363853927715,0.0113791475443523,0.0893214467005076,0.156229069767442
"CNTN3",0.0900534151124785,0.0273414081357203,3.29366412532454,0.00102400814627372,0.0118266869700072,0.187856611039795,0.260752112676056
"IL12B",0.161949740837458,0.0492581633326843,3.28777465257215,0.00104496436557335,0.0120212042370289,0.0845055203045685,0.258627880184332
"PLXNB2",0.0764811138058837,0.0233290006727311,3.27837076601747,0.00108009642110855,0.012376634284232,0.181372081218274,0.252567209302326
"ALDH3A1",0.248715491308849,0.0760433778779432,3.27070546113905,0.00111008121418398,0.0126705363587719,0.390062226512226,0.606150238095238
"CCN4",0.107732408801292,0.0330071106179847,3.26391516204364,0.00113619782954467,0.0128766444536181,0.143851340996169,0.251172935779817
"CDHR2",0.218632910561214,0.0669845655819712,3.26392966292609,0.00113695217968291,0.0128766444536181,0.577633093994778,0.729961448598131
"TIMD4",0.133371603829588,0.0409344776709101,3.25817285130201,0.00115946232228266,0.0130808838058298,0.00499505776636714,0.148244186046512
"NOS3",0.138163909749669,0.042556266827073,3.24661724467273,0.00120791111577462,0.0135750626165132,0.233545335085414,0.353746698113208
"SFRP4",0.120263552583296,0.0370521459956468,3.24579182532168,0.00121935223676777,0.0136511388346185,0.100215433070866,0.224136592178771
"ANGPTL4",0.134437597190276,0.041475810824873,3.24134946409906,0.00122926150970003,0.0136636778237615,0.0859741401273885,0.212799526066351
"KLRB1",0.109246059184118,0.0337061297270334,3.24113329144696,0.00122982452691624,0.0136636778237615,0.152776205583756,0.252834562211982
"SRP14",0.167194770255361,0.0517312066679777,3.2319905338465,0.00127047100170205,0.0140618040415659,0.144479308093995,0.299360046728972
"DTX3",0.06716794540941,0.0208120002363252,3.22736616599567,0.00129096232771738,0.0142346864965667,0.00348172323759791,0.0618411214953271
"CCDC50",0.210549153409704,0.0653104184596935,3.22382183999701,0.0013143364460721,0.0144379364489574,0.115431825153374,0.333125
"RRM2",0.144047108124056,0.0447371999013803,3.21985078282943,0.00132518139113908,0.0145025469097692,0.140782068062827,0.279185238095238
"CLEC4A",-0.103139442470658,0.0321163064419142,-3.2114353702907,0.0013635620768458,0.0148401533870701,-0.100093701799486,-0.192362857142857
"VCAM1",0.0802775406242423,0.0250021136733061,3.21083015912978,0.00136618797437435,0.0148401533870701,0.0395750642673522,0.110766744186047
"CDHR5",0.116149618143553,0.0362446887869303,3.20459692249961,0.00139571573252425,0.0150490087469958,0.0287341025641026,0.153567906976744
"SHISA5",0.0747770075214594,0.0233181264968909,3.20681884676411,0.00139326997472117,0.0150490087469958,0.0659595129375951,0.136173480662983
"SEPTIN8",0.0962381137979148,0.0300465470159269,3.20296750727801,0.0014120565286025,0.0151692249138842,0.0565778033794163,0.148927595628415
"TREML2",0.0915571176219903,0.0286353296201805,3.19734813031334,0.00143103511823548,0.0153167934633116,-0.00408947368421052,0.0934774647887324
"OCLN",0.12693013403879,0.0397100326541682,3.19642482151086,0.00144407085295303,0.0153999088771122,0.173963496932515,0.297645604395604
"LTBR",0.087395404794789,0.0273943832389774,3.19026729064813,0.00146637956451185,0.0155809494091041,0.0315847686375321,0.11345119047619
"TCL1A",0.282726110905027,0.0887299983355271,3.18636443377262,0.00148628734313397,0.0157352594805705,0.0898988372093023,0.381777142857143
"CD14",0.115286062867405,0.0361928669067854,3.18532552738428,0.00149224623588754,0.0157413122789292,-0.0321544253632761,0.0985119718309859
"BAIAP2",0.20235839488157,0.0636303869103138,3.18021631970888,0.00151833363608857,0.0159292811080859,0.405617015706806,0.595374285714286
"ROBO1",0.0770052134433261,0.0242191604104236,3.17951622345191,0.00152096831935522,0.0159292811080859,0.0679704719387755,0.153854265402844
"LMNB2",0.0764608730360541,0.0240746619835883,3.17598947342137,0.00154843019373846,0.0161589750932278,0.0685618279569892,0.142419672131148
"GSTA1",0.269569498476242,0.0850362413352561,3.17005425267401,0.00157090449317121,0.016335170566001,0.797687163029525,1.04674186046512
"NOTCH1",0.0432829881123943,0.0137220783101587,3.15425893469441,0.00165683137416818,0.0171675931748916,-2.57250945775541e-05,0.0486446759259259
"KRT18",0.287545423882899,0.0912895392817825,3.14981788872146,0.00168341599291522,0.0173814188385098,0.801883877284595,1.04227920560748
"AHNAK2",0.0880937780866828,0.0280354512103533,3.14222793939377,0.00173745481794196,0.0178684735863565,0.02789484375,0.11405790960452
"ISM1",0.107145320829841,0.0341281811447301,3.13949695635584,0.00174281826560972,0.0178684735863565,0.0478843187660668,0.162419523809524
"IL7R",-0.150677851505734,0.0481638790774394,-3.12844094769588,0.00180884357714705,0.0184805627007821,-0.0922671373555841,-0.240345070422535
"ALDH1A1",0.170796319929287,0.054685362416488,3.12325478669207,0.00184070292618717,0.0187405364122611,0.37077946084724,0.51480234741784
"LGALS3BP",0.096121672260448,0.0307882362682218,3.12202593948717,0.00185813579746737,0.0188523361118044,0.140205819295559,0.23624972826087
"LDLR",0.148072814860588,0.0474997325462643,3.11733997062755,0.00187756091650609,0.0189186938008642,0.166827621483376,0.324758490566038
"PSPN",0.281142337671411,0.0901854253757516,3.11738106795028,0.00187762532589002,0.0189186938008642,0.521220951156812,0.63559
"IGFBPL1",0.10882008785387,0.034962761349906,3.11245690135291,0.00190853633846846,0.019164065914106,0.139868782051282,0.245003488372093
"EFCAB14",0.0715115138186331,0.022989167425969,3.11066131685361,0.0019305150060497,0.0193183727660179,0.0268783076923077,0.0951190217391304
"MAD1L1",0.144724795591732,0.046762209440632,3.09490927231465,0.0020249464012096,0.0201941753731552,0.199758517555267,0.337792583732057
"CCN5",0.107693676491303,0.0348634558060863,3.08901323753745,0.0020643512587758,0.0205171237351799,0.143345057766367,0.229555868544601
"JAM2",0.0719416757376275,0.0234174808715795,3.07213556112857,0.00218300926281692,0.0216228917489866,0.0305234096692112,0.0987325581395349
"DEFA1_DEFA1B",0.155054653349657,0.0504944305940871,3.07072783127521,0.00219497516787496,0.021667964326117,0.066142838370565,0.220380568720379
"MMP7",0.1441225835239,0.0470307742636316,3.06443144473912,0.00224137412339946,0.022051498951425,0.0273122368421053,0.179643333333333
"THBS2",0.118516024928384,0.0386932723844702,3.0629620506316,0.00225093933569883,0.0220712910701745,0.18218215661104,0.30099014084507
"HPGDS",-0.0928370131602967,0.0303276307517284,-3.06113635846763,0.00226569302848298,0.0221416556161447,-0.0142295811518325,-0.10831380952381
"RELT",0.0834866601173972,0.027349487067594,3.05258595567298,0.00232947354607363,0.0226890723387571,0.080095378690629,0.144784507042254
"CFI",0.0584318265666947,0.0191579403365208,3.05000566555195,0.00236083982201373,0.0229181859133691,0.0889939509954058,0.155165217391304
"IL18",0.123282792385228,0.0404736747168637,3.04599948602791,0.00238068349163949,0.0229582744639294,0.165521163682864,0.271922727272727
"NUCB2",0.0929701015736226,0.0305163731956539,3.04656457625388,0.00237575698005796,0.0229582744639294,0.0696915492957746,0.161699311926605
"IL12RB2",-0.103495089884921,0.0339970235159873,-3.04423973575958,0.00240852784351052,0.0231503893379531,0.0685694968553459,-0.0304632183908046
"MMP12",0.142800104279301,0.0470328666992342,3.03617691841918,0.00245868485527875,0.0235550070397525,0.136805976863753,0.269955787037037
"ITGA11",-0.0936573596780568,0.0308762954795157,-3.03330947652681,0.00248233734188327,0.0237038879509245,-0.0884158740359897,-0.178402142857143
"FLT3LG",0.0875879854602982,0.0289238446663456,3.02822762570743,0.00252297280987525,0.0240134415324283,0.0552533629441624,0.14458732718894
"FAM3C",0.0858148656076059,0.0283485990237979,3.02712897859843,0.00253271850207518,0.0240279333216353,0.0673457692307692,0.145226046511628
"VSIG2",0.168966551505158,0.0558235869065996,3.0267949601279,0.00254817077550889,0.024096294517919,0.184886805555556,0.351184782608696
"WARS",0.0997978794260443,0.0330178948848369,3.0225391344339,0.00257128065657814,0.0242363938016817,0.0331567394094994,0.134582629107981
"MERTK",0.0679022396860314,0.0225356990563136,3.01309666571039,0.00265102833852767,0.0248279000165957,0.0284277284263959,0.0876089861751152
"TNFRSF6B",0.152297751607776,0.0505329245256681,3.01383213097862,0.00264600236099371,0.0248279000165957,0.211601290322581,0.350831428571429
"CLEC4D",0.172513999885199,0.0574498689532085,3.00286150392627,0.00274215014784117,0.0254367070856886,0.13538881748072,0.295255238095238
"SSC5D",0.117926809310853,0.0392481585837508,3.00464565896032,0.00272585410329297,0.0254367070856886,0.203300128369705,0.311707906976744
"VEGFB",0.0837182881721165,0.0278583422612382,3.00514249509387,0.00273683842981242,0.0254367070856886,0.020734748427673,0.108990229885057
"BCAN",-0.0964985345038057,0.0321733745614243,-2.99932897370072,0.00277406150462881,0.0256512902421689,-0.160096129032258,-0.243240952380952
"MFAP5",0.114050133008613,0.0381005254708275,2.99340052661317,0.00282635974897,0.0259925472407062,0.130516519546028,0.230831481481481
"PDCD1",0.1136811967301,0.0379798358200808,2.99319874021136,0.0028287577079208,0.0259925472407062,0.0686181992337165,0.184231880733945
"APEX1",0.152196695978263,0.0508797811173514,2.99130013211397,0.00284645419288027,0.0260681753851016,0.147975897435897,0.296742889908257
"CD300A",0.0821415871957906,0.0274529126771439,2.99209006205662,0.00285483097988793,0.0260681753851016,0.0401665354330709,0.12144217877095
"GGT1",0.141293949154122,0.0473421395520914,2.98452817069354,0.00291014094643032,0.0264904418861975,0.406088703465982,0.515212971698113
"CTHRC1",0.0788937685765134,0.0264805551735509,2.97930946158234,0.00297278796142865,0.0269766659108525,0.139839497716895,0.204315745856354
"IGLC2",0.0585132691211738,0.0197105031142351,2.96863397053092,0.00307730943889587,0.0278386940571323,0.0463117511520737,0.101907650273224
"GHR",0.0849670527128709,0.0286378150998105,2.96695304501191,0.00309615104342078,0.0279226955212208,0.0970282677165354,0.18449748603352
